job_num,n_fold,n_repeat,algorithm,rec,accuracy,sens,spec,bal_accuracy,roc_auc
78,8,8,random_forest,rec_best,0.7812068171349609,0.1746031746031746,0.7993358633776091,0.48696951899039187,0.5747191349658143
