algorithm,feature_set,hp1,hp2,hp3,resample,n_feats,feature_fun_type,accuracy,bal_accuracy,sens,spec,roc_auc,n_jobs
glmnet,feat_all,0.9,-3.2222222222222223,NA,up_1,2750,raw,0.7266631689258223,0.5967810923922141,0.7413494567987374,0.4522127279856908,0.6369257155738749,1
