algorithm,resample,penalty,mixture,n,accuracy,sens,spec,bal_accuracy,roc_auc
glmnet,none,0.016724022988470442,0.4,10,0.9439604938582504,0.9923708547725367,0,0.49618542738626836,0.6256210462366524
glmnet,none,0.016724022988470442,0.5,10,0.9433878967212361,0.9917035949860598,5.076142131979695e-4,0.4961056045996289,0.6305758572370841
glmnet,none,0.016724022988470442,0.6,10,0.9431424979482299,0.9913477230999388,0.0015228426395939086,0.49643528286976635,0.6310385106865637
glmnet,none,0.016724022988470442,0.7,10,0.9428152995842217,0.9909918512138178,0.0015228426395939086,0.49625734692670587,0.6338945721705034
glmnet,none,0.016724022988470442,0.8,10,0.9428561993797228,0.9909918512138178,0.002030456852791878,0.49651115403330487,0.6326183099149865
glmnet,none,0.016724022988470442,0.9,10,0.9428152995842217,0.9909918512138178,0.0015228426395939086,0.49625734692670587,0.6229322991676426
glmnet,none,0.016724022988470442,1,10,0.9492263194894648,0.9979621278035155,0.0015228426395939086,0.4997424852215547,0.6178811429227136
glmnet,none,0.018501582872190996,0,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5161723976279149
glmnet,none,0.018501582872190996,0.05,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5320092472443257
glmnet,none,0.018501582872190996,0.1,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5435056718326664
glmnet,none,0.018501582872190996,0.2,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5754765813690836
glmnet,none,0.018501582872190996,0.3,10,0.9444103916087616,0.992860178615953,0,0.4964300893079765,0.6143423703255088
glmnet,none,0.018501582872190996,0.4,10,0.9437968946762463,0.9921929188294761,0,0.49609645941473807,0.6265985090861923
glmnet,none,0.018501582872190996,0.5,10,0.9433060971302341,0.9916146270145295,5.076142131979695e-4,0.49606112061386376,0.6286130595216382
glmnet,none,0.018501582872190996,0.6,10,0.9431424979482299,0.9913477230999388,0.0015228426395939086,0.49643528286976635,0.6314777676999694
glmnet,none,0.018501582872190996,0.7,10,0.9428152995842217,0.9909918512138178,0.0015228426395939086,0.49625734692670587,0.6329195252280377
glmnet,none,0.018501582872190996,0.8,10,0.9428970991752238,0.9910808191853481,0.0015228426395939086,0.496301830912471,0.6255856168027434
glmnet,none,0.018501582872190996,0.9,10,0.9489559274209654,0.9976681542611343,0.0015228426395939086,0.4995954984503641,0.6166987953332486
glmnet,none,0.018501582872190996,1,10,0.9495459424519628,0.9983985765124556,5.076142131979695e-4,0.4994530953628267,0.6206330219434713
glmnet,none,0.020468075714350484,0,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5171876353751209
glmnet,none,0.020468075714350484,0.05,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5328014637254457
glmnet,none,0.020468075714350484,0.1,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5437715613933379
glmnet,none,0.020468075714350484,0.2,10,0.9445330909952647,0.9929936305732484,0,0.4964968152866242,0.5826168228084867
glmnet,none,0.020468075714350484,0.3,10,0.9442058926312565,0.9926377586871274,0,0.4963188793435637,0.6264623968279719
glmnet,none,0.020468075714350484,0.4,10,0.9435514959032402,0.9919260149148854,0,0.4959630074574427,0.6285372414125152
glmnet,none,0.020468075714350484,0.5,10,0.9431424979482299,0.991436691071469,5.076142131979695e-4,0.4959721526423335,0.6287853113153266
glmnet,none,0.020468075714350484,0.6,10,0.9431424979482299,0.9913477230999388,0.0015228426395939086,0.49643528286976635,0.6312383495100652
glmnet,none,0.020468075714350484,0.7,10,0.94306069835722794,0.9912587551284086,0.0015228426395939086,0.4963907988840012,0.6287347999048145
glmnet,none,0.020468075714350484,0.8,10,0.9455309612199739,0.9939444893909726,0.0015228426395939086,0.49773366601528324,0.6166667860053139
glmnet,none,0.020468075714350484,0.9,10,0.9495868422474638,0.9984430604982206,5.076142131979695e-4,0.4994753373557093,0.6196325267695079
glmnet,none,0.020468075714350484,1,10,0.949914040611472,0.9987989323843416,5.076142131979695e-4,0.4996532732987698,0.6092379012102935
